#--- Experiment --------------------------------------------------------------------------
#20082020_B1S14
#
#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.1.1.1035   www.pyroscience.com
#<<DeviceNameDisabled>>
#--- Instrument --------------------------------------------------------------------------
#Device: Pico-pH [A] PICO-pH SN:2491CB02591E7FEC Firmware:4.03 Build:003
#--- Channel -----------------------------------------------------------------------------
#Channel [A Ch.1] - pH Sensor - XBE7-225-577
#--- Settings & Calibration --------------------------------------------------------------
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Dual Frequency (Hz)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)
#	8 ms	40% (E)	10M (400x)	3000	FALSE	FALSE	TRUE	TRUE	0	47	0	pH	1 mm	0	Fixed Temperature ('C)	20.000000	1	Internal Pressure Sensor	1013.000000	0.375000
#Calibration:	lastCal1	lastCal2	lastCal3	pka (pH)	slope	dPhi_ref (°)	pka_t (pH/K)	dyn_t (1/K)	bottom_t (1/K)	slope_t (1/K)	f	lambda_std (nm)	pka_is1	pka_is2	bkgdAmpl (mV)	bkgdDphi (°)	offset (pH)	dPhi1 (°)	pH1 (pH)	temp1 (°C)	salinity1 (g/L)	ldev1 (nm)	dPhi2 (°)	pH2 (pH)	temp2 (°C)	salinity2 (g/L)	ldev2 (nm)	Aon	Aoff
#	20/08/2020	20/08/2020	01/01/2001	8.244000	1.081000	57.800000	-0.011500	-0.002090	0.000199	0.000000	0.032500	623.000000	2.540000	0.250000	0.811000	0.000000	0.000000	22.836300	4.007550	20.000000	2.000000	622.576843	53.998096	10.063831	20.000000	6.500000	622.560425	0.000000	0.000000
#--- Temperature Compensation Channel ----------------------------------------------------
#Compensation Channel [A Int. T1] - Fixed Temperature
#Settings: n/a
#Calibration: n/a
#--- Measurement Data --------------------------------------------------------------------
Date [A Ch.1 Main]	Time [A Ch.1 Main]	 dt (s) [A Ch.1 Main]	pH [A Ch.1 Main]	pH (pH) [A Ch.1 Main]	dphi (°) [A Ch.1 Main]	Signal Intensity (mV) [A Ch.1 Main]	Ambient Light (mV) [A Ch.1 Main]	ldev (nm) [A Ch.1 Main]	Status [A Ch.1 Main]	Date [A Ch.1 CompT]	Time [A Ch.1 CompT]	 dt (s) [A Ch.1 CompT]	Fixed Temp (°C) [A Ch.1 CompT]	Status [A Ch.1 CompT]
20-08-2020	17:38:06.464	0.027	8.204	8.204	29.770	289	0	622.525	OK	20-08-2020	17:38:06.464	0.027	20.000	OK
20-08-2020	17:38:21.465	15.028	8.202	8.202	29.741	289	0	622.530	OK	20-08-2020	17:38:21.465	15.028	20.000	OK
20-08-2020	17:38:36.465	30.028	8.204	8.204	29.769	289	0	622.534	OK	20-08-2020	17:38:36.465	30.028	20.000	OK
20-08-2020	17:38:51.464	45.027	8.205	8.205	29.774	288	0	622.540	OK	20-08-2020	17:38:51.464	45.027	20.000	OK
20-08-2020	17:39:06.466	60.028	8.204	8.204	29.755	288	0	622.543	OK	20-08-2020	17:39:06.466	60.028	20.000	OK
20-08-2020	17:39:21.466	75.028	8.204	8.204	29.759	288	0	622.547	OK	20-08-2020	17:39:21.466	75.028	20.000	OK
20-08-2020	17:39:36.467	90.029	8.204	8.204	29.760	288	0	622.553	OK	20-08-2020	17:39:36.467	90.029	20.000	OK
20-08-2020	17:39:51.467	105.029	8.204	8.204	29.755	288	0	622.554	OK	20-08-2020	17:39:51.467	105.029	20.000	OK
20-08-2020	17:40:06.466	120.029	8.205	8.205	29.761	288	0	622.558	OK	20-08-2020	17:40:06.466	120.029	20.000	OK
20-08-2020	17:40:21.466	135.029	8.204	8.204	29.755	288	0	622.562	OK	20-08-2020	17:40:21.466	135.029	20.000	OK
20-08-2020	17:40:36.468	150.031	8.205	8.205	29.761	288	0	622.566	OK	20-08-2020	17:40:36.468	150.031	20.000	OK
20-08-2020	17:40:51.467	165.030	8.206	8.206	29.773	288	0	622.567	OK	20-08-2020	17:40:51.467	165.030	20.000	OK
20-08-2020	17:41:06.468	180.031	8.205	8.205	29.757	288	-1	622.573	OK	20-08-2020	17:41:06.468	180.031	20.000	OK
20-08-2020	17:41:21.469	195.031	8.205	8.205	29.751	288	1	622.577	OK	20-08-2020	17:41:21.469	195.031	20.000	OK
20-08-2020	17:41:36.469	210.032	8.206	8.206	29.769	288	0	622.582	OK	20-08-2020	17:41:36.469	210.032	20.000	OK
20-08-2020	17:41:51.468	225.031	8.204	8.204	29.739	288	0	622.586	OK	20-08-2020	17:41:51.468	225.031	20.000	OK
20-08-2020	17:42:06.469	240.032	8.206	8.206	29.755	288	1	622.590	OK	20-08-2020	17:42:06.469	240.032	20.000	OK
20-08-2020	17:42:21.468	255.031	8.204	8.204	29.736	288	0	622.595	OK	20-08-2020	17:42:21.468	255.031	20.000	OK
20-08-2020	17:42:36.470	270.033	8.206	8.206	29.752	288	0	622.603	OK	20-08-2020	17:42:36.470	270.033	20.000	OK
20-08-2020	17:42:51.469	285.032	8.206	8.206	29.756	288	0	622.605	OK	20-08-2020	17:42:51.469	285.032	20.000	OK
20-08-2020	17:43:06.471	300.033	8.207	8.207	29.767	288	0	622.608	OK	20-08-2020	17:43:06.471	300.033	20.000	OK
20-08-2020	17:43:21.472	315.034	8.207	8.207	29.755	288	0	622.612	OK	20-08-2020	17:43:21.472	315.034	20.000	OK
20-08-2020	17:43:36.471	330.034	8.205	8.205	29.733	288	0	622.618	OK	20-08-2020	17:43:36.471	330.034	20.000	OK
20-08-2020	17:43:51.478	345.040	8.206	8.206	29.750	287	0	622.621	OK	20-08-2020	17:43:51.478	345.040	20.000	OK
20-08-2020	17:44:06.471	360.034	8.205	8.205	29.728	287	0	622.623	OK	20-08-2020	17:44:06.471	360.034	20.000	OK
20-08-2020	17:44:21.472	375.035	8.207	8.207	29.747	287	-1	622.629	OK	20-08-2020	17:44:21.472	375.035	20.000	OK
20-08-2020	17:44:36.471	390.034	8.207	8.207	29.745	287	0	622.633	OK	20-08-2020	17:44:36.471	390.034	20.000	OK
20-08-2020	17:44:51.472	405.035	8.206	8.206	29.738	287	0	622.636	OK	20-08-2020	17:44:51.472	405.035	20.000	OK
20-08-2020	17:45:06.474	420.037	8.206	8.206	29.737	287	-1	622.638	OK	20-08-2020	17:45:06.474	420.037	20.000	OK
20-08-2020	17:45:21.473	435.036	8.207	8.207	29.748	287	0	622.644	OK	20-08-2020	17:45:21.473	435.036	20.000	OK
20-08-2020	17:45:36.475	450.037	8.206	8.206	29.733	287	0	622.649	OK	20-08-2020	17:45:36.475	450.037	20.000	OK
20-08-2020	17:45:51.475	465.037	8.206	8.206	29.725	287	0	622.655	OK	20-08-2020	17:45:51.475	465.037	20.000	OK
