#--- Experiment --------------------------------------------------------------------------
#TERSLG175_2020005983
#
#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.1.1.1035   www.pyroscience.com
#<<DeviceNameDisabled>>
#--- Instrument --------------------------------------------------------------------------
#Device: Pico-pH [A] PICO-pH SN:2491CB02591E7FEC Firmware:4.03 Build:003
#--- Channel -----------------------------------------------------------------------------
#Channel [A Ch.1] - pH Sensor - XBE7-225-577
#--- Settings & Calibration --------------------------------------------------------------
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Dual Frequency (Hz)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)
#	16 ms	40% (E)	10M (400x)	3000	FALSE	FALSE	FALSE	TRUE	0	47	0	pH	1 mm	0	Fixed Temperature ('C)	20.000000	1	Internal Pressure Sensor	1013.000000	0.375000
#Calibration:	lastCal1	lastCal2	lastCal3	pka (pH)	slope	dPhi_ref (°)	pka_t (pH/K)	dyn_t (1/K)	bottom_t (1/K)	slope_t (1/K)	f	lambda_std (nm)	pka_is1	pka_is2	bkgdAmpl (mV)	bkgdDphi (°)	offset (pH)	dPhi1 (°)	pH1 (pH)	temp1 (°C)	salinity1 (g/L)	ldev1 (nm)	dPhi2 (°)	pH2 (pH)	temp2 (°C)	salinity2 (g/L)	ldev2 (nm)	Aon	Aoff
#	9/10/2020	9/10/2020	9/10/2020	8.244444	1.081000	57.800000	-0.011500	-0.002090	0.000199	0.000000	0.032500	623.000000	2.540000	0.250000	0.000000	0.000000	-0.361949	23.960201	4.007550	20.000000	2.000000	622.679260	53.029198	10.063831	20.000000	6.500000	622.686829	0.000000	0.000000
#--- Temperature Compensation Channel ----------------------------------------------------
#Compensation Channel [A Int. T1] - Fixed Temperature
#Settings: n/a
#Calibration: n/a
#--- Measurement Data --------------------------------------------------------------------
Date [A Ch.1 Main]	Time [A Ch.1 Main]	 dt (s) [A Ch.1 Main]	pH [A Ch.1 Main]	pH (pH) [A Ch.1 Main]	dphi (°) [A Ch.1 Main]	Signal Intensity (mV) [A Ch.1 Main]	Ambient Light (mV) [A Ch.1 Main]	ldev (nm) [A Ch.1 Main]	Status [A Ch.1 Main]	Date [A Ch.1 CompT]	Time [A Ch.1 CompT]	 dt (s) [A Ch.1 CompT]	Fixed Temp (°C) [A Ch.1 CompT]	Status [A Ch.1 CompT]
10-09-2020	12:29:24.944	0.036	7.962	7.962	32.128	247	0	622.812	OK	10-09-2020	12:29:24.944	0.036	20.000	OK
10-09-2020	12:29:39.944	15.036	7.963	7.963	32.136	247	0	622.815	OK	10-09-2020	12:29:39.944	15.036	20.000	OK
10-09-2020	12:29:54.944	30.035	7.964	7.964	32.140	247	0	622.817	OK	10-09-2020	12:29:54.944	30.035	20.000	OK
10-09-2020	12:30:09.944	45.036	7.963	7.963	32.124	247	0	622.823	OK	10-09-2020	12:30:09.944	45.036	20.000	OK
10-09-2020	12:30:24.944	60.036	7.961	7.961	32.100	247	0	622.825	OK	10-09-2020	12:30:24.944	60.036	20.000	OK
10-09-2020	12:30:39.944	75.036	7.962	7.962	32.117	247	0	622.826	OK	10-09-2020	12:30:39.944	75.036	20.000	OK
10-09-2020	12:30:54.945	90.037	7.961	7.961	32.098	247	0	622.826	OK	10-09-2020	12:30:54.945	90.037	20.000	OK
10-09-2020	12:31:09.945	105.036	7.960	7.960	32.096	247	0	622.825	OK	10-09-2020	12:31:09.945	105.036	20.000	OK
10-09-2020	12:31:24.945	120.037	7.961	7.961	32.110	247	1	622.819	OK	10-09-2020	12:31:24.945	120.037	20.000	OK
10-09-2020	12:31:39.945	135.036	7.960	7.960	32.099	247	0	622.813	OK	10-09-2020	12:31:39.945	135.036	20.000	OK
10-09-2020	12:31:54.945	150.037	7.959	7.959	32.081	247	0	622.808	OK	10-09-2020	12:31:54.945	150.037	20.000	OK
10-09-2020	12:32:09.945	165.036	7.959	7.959	32.092	247	0	622.800	OK	10-09-2020	12:32:09.945	165.036	20.000	OK
10-09-2020	12:32:24.944	180.036	7.960	7.960	32.101	247	0	622.789	OK	10-09-2020	12:32:24.944	180.036	20.000	OK
10-09-2020	12:32:39.946	195.037	7.960	7.960	32.112	247	0	622.779	OK	10-09-2020	12:32:39.946	195.037	20.000	OK
10-09-2020	12:32:54.946	210.038	7.957	7.957	32.083	247	0	622.768	OK	10-09-2020	12:32:54.946	210.038	20.000	OK
10-09-2020	12:33:09.947	225.038	7.957	7.957	32.081	247	0	622.759	OK	10-09-2020	12:33:09.947	225.038	20.000	OK
10-09-2020	12:33:24.946	240.038	7.957	7.957	32.092	247	0	622.749	OK	10-09-2020	12:33:24.946	240.038	20.000	OK
10-09-2020	12:33:39.946	255.038	7.958	7.958	32.102	248	0	622.742	OK	10-09-2020	12:33:39.946	255.038	20.000	OK
