#--- Experiment --------------------------------------------------------------------------
#NOORDWK10_2020004018
#
#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.1.1.1035   www.pyroscience.com
#<<DeviceNameDisabled>>
#--- Instrument --------------------------------------------------------------------------
#Device: Pico-pH [A] PICO-pH SN:2491CB02591E7FEC Firmware:4.03 Build:003
#--- Channel -----------------------------------------------------------------------------
#Channel [A Ch.1] - pH Sensor - XBE7-225-577
#--- Settings & Calibration --------------------------------------------------------------
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Dual Frequency (Hz)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)
#	16 ms	40% (E)	10M (400x)	3000	FALSE	FALSE	FALSE	TRUE	0	47	0	pH	1 mm	0	Fixed Temperature ('C)	20.000000	1	Internal Pressure Sensor	1013.000000	0.375000
#Calibration:	lastCal1	lastCal2	lastCal3	pka (pH)	slope	dPhi_ref (°)	pka_t (pH/K)	dyn_t (1/K)	bottom_t (1/K)	slope_t (1/K)	f	lambda_std (nm)	pka_is1	pka_is2	bkgdAmpl (mV)	bkgdDphi (°)	offset (pH)	dPhi1 (°)	pH1 (pH)	temp1 (°C)	salinity1 (g/L)	ldev1 (nm)	dPhi2 (°)	pH2 (pH)	temp2 (°C)	salinity2 (g/L)	ldev2 (nm)	Aon	Aoff
#	9/15/2020	9/15/2020	9/15/2020	8.244444	1.081000	57.800000	-0.011500	-0.002090	0.000199	0.000000	0.032500	623.000000	2.540000	0.250000	0.000000	0.000000	-0.364250	24.265301	4.007550	20.000000	2.000000	622.707825	53.051502	10.063831	20.000000	6.500000	622.602600	0.000000	0.000000
#--- Temperature Compensation Channel ----------------------------------------------------
#Compensation Channel [A Int. T1] - Fixed Temperature
#Settings: n/a
#Calibration: n/a
#--- Measurement Data --------------------------------------------------------------------
Date [A Ch.1 Main]	Time [A Ch.1 Main]	 dt (s) [A Ch.1 Main]	pH [A Ch.1 Main]	pH (pH) [A Ch.1 Main]	dphi (°) [A Ch.1 Main]	Signal Intensity (mV) [A Ch.1 Main]	Ambient Light (mV) [A Ch.1 Main]	ldev (nm) [A Ch.1 Main]	Status [A Ch.1 Main]	Date [A Ch.1 CompT]	Time [A Ch.1 CompT]	 dt (s) [A Ch.1 CompT]	Fixed Temp (°C) [A Ch.1 CompT]	Status [A Ch.1 CompT]
15-09-2020	15:18:00.397	0.055	7.851	7.851	31.184	257	0	622.643	OK	15-09-2020	15:18:00.397	0.055	20.000	OK
15-09-2020	15:18:15.397	15.055	7.848	7.848	31.142	257	0	622.647	OK	15-09-2020	15:18:15.397	15.055	20.000	OK
15-09-2020	15:18:30.398	30.056	7.847	7.847	31.134	257	0	622.651	OK	15-09-2020	15:18:30.398	30.056	20.000	OK
15-09-2020	15:18:45.399	45.057	7.846	7.846	31.112	257	0	622.653	OK	15-09-2020	15:18:45.399	45.057	20.000	OK
15-09-2020	15:19:00.399	60.057	7.843	7.843	31.076	258	0	622.656	OK	15-09-2020	15:19:00.399	60.057	20.000	OK
15-09-2020	15:19:15.399	75.057	7.841	7.841	31.062	258	-1	622.658	OK	15-09-2020	15:19:15.399	75.057	20.000	OK
15-09-2020	15:19:30.399	90.056	7.840	7.840	31.046	258	0	622.664	OK	15-09-2020	15:19:30.399	90.056	20.000	OK
15-09-2020	15:19:45.399	105.057	7.838	7.838	31.012	258	0	622.671	OK	15-09-2020	15:19:45.399	105.057	20.000	OK
15-09-2020	15:20:00.399	120.057	7.836	7.836	30.993	258	0	622.671	OK	15-09-2020	15:20:00.399	120.057	20.000	OK
15-09-2020	15:20:15.399	135.057	7.835	7.835	30.987	258	0	622.673	OK	15-09-2020	15:20:15.399	135.057	20.000	OK
15-09-2020	15:20:30.399	150.057	7.834	7.834	30.974	258	-1	622.675	OK	15-09-2020	15:20:30.399	150.057	20.000	OK
15-09-2020	15:20:45.400	165.058	7.833	7.833	30.958	258	0	622.679	OK	15-09-2020	15:20:45.400	165.058	20.000	OK
15-09-2020	15:21:00.400	180.057	7.832	7.832	30.947	258	0	622.680	OK	15-09-2020	15:21:00.400	180.057	20.000	OK
15-09-2020	15:21:15.400	195.058	7.831	7.831	30.934	259	0	622.682	OK	15-09-2020	15:21:15.400	195.058	20.000	OK
15-09-2020	15:21:30.400	210.058	7.830	7.830	30.924	259	0	622.686	OK	15-09-2020	15:21:30.400	210.058	20.000	OK
15-09-2020	15:21:45.400	225.058	7.829	7.829	30.904	259	0	622.686	OK	15-09-2020	15:21:45.400	225.058	20.000	OK
15-09-2020	15:22:00.400	240.058	7.828	7.828	30.897	259	0	622.692	OK	15-09-2020	15:22:00.400	240.058	20.000	OK
15-09-2020	15:22:15.400	255.058	7.827	7.827	30.883	259	0	622.693	OK	15-09-2020	15:22:15.400	255.058	20.000	OK
15-09-2020	15:22:30.400	270.058	7.826	7.826	30.869	259	-1	622.695	OK	15-09-2020	15:22:30.400	270.058	20.000	OK
15-09-2020	15:22:45.400	285.057	7.826	7.826	30.866	259	0	622.697	OK	15-09-2020	15:22:45.400	285.057	20.000	OK
15-09-2020	15:23:00.400	300.058	7.825	7.825	30.854	259	0	622.699	OK	15-09-2020	15:23:00.400	300.058	20.000	OK
15-09-2020	15:23:15.400	315.057	7.825	7.825	30.860	259	0	622.703	OK	15-09-2020	15:23:15.400	315.057	20.000	OK
15-09-2020	15:23:30.400	330.058	7.826	7.826	30.862	259	0	622.705	OK	15-09-2020	15:23:30.400	330.058	20.000	OK
15-09-2020	15:23:45.401	345.059	7.824	7.824	30.841	259	0	622.707	OK	15-09-2020	15:23:45.401	345.059	20.000	OK
15-09-2020	15:24:00.400	360.058	7.823	7.823	30.827	259	0	622.710	OK	15-09-2020	15:24:00.400	360.058	20.000	OK
15-09-2020	15:24:15.401	375.058	7.823	7.823	30.834	259	0	622.712	OK	15-09-2020	15:24:15.401	375.058	20.000	OK
15-09-2020	15:24:30.401	390.058	7.822	7.822	30.822	259	0	622.716	OK	15-09-2020	15:24:30.401	390.058	20.000	OK
15-09-2020	15:24:45.401	405.058	7.822	7.822	30.814	259	0	622.718	OK	15-09-2020	15:24:45.401	405.058	20.000	OK
15-09-2020	15:25:00.401	420.058	7.823	7.823	30.821	259	0	622.723	OK	15-09-2020	15:25:00.401	420.058	20.000	OK
15-09-2020	15:25:15.401	435.059	7.821	7.821	30.804	259	0	622.725	OK	15-09-2020	15:25:15.401	435.059	20.000	OK
15-09-2020	15:25:30.402	450.060	7.820	7.820	30.787	259	0	622.729	OK	15-09-2020	15:25:30.402	450.060	20.000	OK
15-09-2020	15:25:45.402	465.060	7.821	7.821	30.796	259	0	622.731	OK	15-09-2020	15:25:45.402	465.060	20.000	OK
15-09-2020	15:26:00.402	480.060	7.822	7.822	30.813	259	0	622.734	OK	15-09-2020	15:26:00.402	480.060	20.000	OK
15-09-2020	15:26:15.403	495.061	7.822	7.822	30.808	260	0	622.736	OK	15-09-2020	15:26:15.403	495.061	20.000	OK
15-09-2020	15:26:30.404	510.062	7.820	7.820	30.781	259	0	622.740	OK	15-09-2020	15:26:30.404	510.062	20.000	OK
15-09-2020	15:26:45.405	525.062	7.820	7.820	30.787	259	0	622.742	OK	15-09-2020	15:26:45.405	525.062	20.000	OK
15-09-2020	15:27:00.405	540.062	7.821	7.821	30.794	260	0	622.744	OK	15-09-2020	15:27:00.405	540.062	20.000	OK
15-09-2020	15:27:15.405	555.063	7.820	7.820	30.777	260	-1	622.747	OK	15-09-2020	15:27:15.405	555.063	20.000	OK
15-09-2020	15:27:30.405	570.062	7.820	7.820	30.776	260	0	622.749	OK	15-09-2020	15:27:30.405	570.062	20.000	OK
15-09-2020	15:27:45.405	585.063	7.819	7.819	30.768	260	0	622.753	OK	15-09-2020	15:27:45.405	585.063	20.000	OK
15-09-2020	15:28:00.405	600.063	7.820	7.820	30.781	259	0	622.755	OK	15-09-2020	15:28:00.405	600.063	20.000	OK
15-09-2020	15:28:15.405	615.063	7.819	7.819	30.769	259	-1	622.759	OK	15-09-2020	15:28:15.405	615.063	20.000	OK
15-09-2020	15:28:30.405	630.063	7.819	7.819	30.758	259	0	622.760	OK	15-09-2020	15:28:30.405	630.063	20.000	OK
15-09-2020	15:28:45.405	645.062	7.817	7.817	30.746	259	0	622.760	OK	15-09-2020	15:28:45.405	645.062	20.000	OK
15-09-2020	15:29:00.406	660.064	7.820	7.820	30.769	259	0	622.764	OK	15-09-2020	15:29:00.406	660.064	20.000	OK
15-09-2020	15:29:15.406	675.064	7.818	7.818	30.747	260	0	622.766	OK	15-09-2020	15:29:15.406	675.064	20.000	OK
15-09-2020	15:29:30.406	690.064	7.818	7.818	30.746	259	-1	622.768	OK	15-09-2020	15:29:30.406	690.064	20.000	OK
15-09-2020	15:29:45.406	705.064	7.816	7.816	30.722	259	0	622.775	OK	15-09-2020	15:29:45.406	705.064	20.000	OK
15-09-2020	15:30:00.407	720.065	7.818	7.818	30.746	259	0	622.777	OK	15-09-2020	15:30:00.407	720.065	20.000	OK
15-09-2020	15:30:15.407	735.065	7.817	7.817	30.733	259	0	622.781	OK	15-09-2020	15:30:15.407	735.065	20.000	OK
15-09-2020	15:30:30.407	750.065	7.818	7.818	30.744	259	0	622.785	OK	15-09-2020	15:30:30.407	750.065	20.000	OK
15-09-2020	15:30:45.407	765.065	7.819	7.819	30.749	259	0	622.785	OK	15-09-2020	15:30:45.407	765.065	20.000	OK
15-09-2020	15:31:00.407	780.065	7.817	7.817	30.733	259	0	622.789	OK	15-09-2020	15:31:00.407	780.065	20.000	OK
15-09-2020	15:31:15.407	795.065	7.817	7.817	30.725	259	-1	622.789	OK	15-09-2020	15:31:15.407	795.065	20.000	OK
15-09-2020	15:31:30.406	810.063	7.817	7.817	30.721	259	0	622.793	OK	15-09-2020	15:31:30.406	810.063	20.000	OK
15-09-2020	15:31:45.409	825.067	7.818	7.818	30.732	259	0	622.795	OK	15-09-2020	15:31:45.409	825.067	20.000	OK
15-09-2020	15:32:00.407	840.064	7.818	7.818	30.740	259	0	622.797	OK	15-09-2020	15:32:00.407	840.064	20.000	OK
15-09-2020	15:32:15.408	855.065	7.818	7.818	30.739	259	0	622.799	OK	15-09-2020	15:32:15.408	855.065	20.000	OK
15-09-2020	15:32:30.408	870.065	7.816	7.816	30.710	259	-1	622.802	OK	15-09-2020	15:32:30.408	870.065	20.000	OK
15-09-2020	15:32:45.415	885.073	7.817	7.817	30.722	259	0	622.804	OK	15-09-2020	15:32:45.415	885.073	20.000	OK
15-09-2020	15:33:00.410	900.068	7.817	7.817	30.716	259	0	622.806	OK	15-09-2020	15:33:00.410	900.068	20.000	OK
15-09-2020	15:33:15.410	915.067	7.816	7.816	30.709	259	0	622.810	OK	15-09-2020	15:33:15.410	915.067	20.000	OK
15-09-2020	15:33:30.411	930.069	7.818	7.818	30.723	259	0	622.812	OK	15-09-2020	15:33:30.411	930.069	20.000	OK
15-09-2020	15:33:45.412	945.070	7.817	7.817	30.715	259	0	622.813	OK	15-09-2020	15:33:45.412	945.070	20.000	OK
15-09-2020	15:34:00.412	960.070	7.816	7.816	30.702	259	0	622.815	OK	15-09-2020	15:34:00.412	960.070	20.000	OK
15-09-2020	15:34:15.413	975.071	7.815	7.815	30.693	259	0	622.819	OK	15-09-2020	15:34:15.413	975.071	20.000	OK
15-09-2020	15:34:30.413	990.071	7.816	7.816	30.699	259	0	622.823	OK	15-09-2020	15:34:30.413	990.071	20.000	OK
