#--- Experiment --------------------------------------------------------------------------
#TERSLG175_2020005973
#
#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.1.1.1035   www.pyroscience.com
#<<DeviceNameDisabled>>
#--- Instrument --------------------------------------------------------------------------
#Device: Pico-pH [A] PICO-pH SN:2491CB02591E7FEC Firmware:4.03 Build:003
#--- Channel -----------------------------------------------------------------------------
#Channel [A Ch.1] - pH Sensor - XBE7-225-577
#--- Settings & Calibration --------------------------------------------------------------
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Dual Frequency (Hz)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)
#	16 ms	40% (E)	10M (400x)	3000	FALSE	FALSE	FALSE	TRUE	0	47	0	pH	1 mm	0	Fixed Temperature ('C)	20.000000	1	Internal Pressure Sensor	1013.000000	0.375000
#Calibration:	lastCal1	lastCal2	lastCal3	pka (pH)	slope	dPhi_ref (°)	pka_t (pH/K)	dyn_t (1/K)	bottom_t (1/K)	slope_t (1/K)	f	lambda_std (nm)	pka_is1	pka_is2	bkgdAmpl (mV)	bkgdDphi (°)	offset (pH)	dPhi1 (°)	pH1 (pH)	temp1 (°C)	salinity1 (g/L)	ldev1 (nm)	dPhi2 (°)	pH2 (pH)	temp2 (°C)	salinity2 (g/L)	ldev2 (nm)	Aon	Aoff
#	9/10/2020	9/10/2020	9/10/2020	8.244444	1.081000	57.800000	-0.011500	-0.002090	0.000199	0.000000	0.032500	623.000000	2.540000	0.250000	0.000000	0.000000	-0.361949	23.960201	4.007550	20.000000	2.000000	622.679260	53.029198	10.063831	20.000000	6.500000	622.686829	0.000000	0.000000
#--- Temperature Compensation Channel ----------------------------------------------------
#Compensation Channel [A Int. T1] - Fixed Temperature
#Settings: n/a
#Calibration: n/a
#--- Measurement Data --------------------------------------------------------------------
Date [A Ch.1 Main]	Time [A Ch.1 Main]	 dt (s) [A Ch.1 Main]	pH [A Ch.1 Main]	pH (pH) [A Ch.1 Main]	dphi (°) [A Ch.1 Main]	Signal Intensity (mV) [A Ch.1 Main]	Ambient Light (mV) [A Ch.1 Main]	ldev (nm) [A Ch.1 Main]	Status [A Ch.1 Main]	Date [A Ch.1 CompT]	Time [A Ch.1 CompT]	 dt (s) [A Ch.1 CompT]	Fixed Temp (°C) [A Ch.1 CompT]	Status [A Ch.1 CompT]
10-09-2020	12:54:29.550	0.024	7.949	7.949	31.962	247	1	622.791	OK	10-09-2020	12:54:29.550	0.024	20.000	OK
10-09-2020	12:54:44.549	15.023	7.948	7.948	31.952	247	0	622.797	OK	10-09-2020	12:54:44.549	15.023	20.000	OK
10-09-2020	12:54:59.550	30.024	7.949	7.949	31.966	247	0	622.799	OK	10-09-2020	12:54:59.550	30.024	20.000	OK
10-09-2020	12:55:14.550	45.024	7.949	7.949	31.962	247	0	622.804	OK	10-09-2020	12:55:14.550	45.024	20.000	OK
10-09-2020	12:55:29.550	60.024	7.949	7.949	31.960	247	0	622.806	OK	10-09-2020	12:55:29.550	60.024	20.000	OK
10-09-2020	12:55:44.550	75.024	7.951	7.951	31.978	247	0	622.812	OK	10-09-2020	12:55:44.550	75.024	20.000	OK
10-09-2020	12:55:59.550	90.024	7.950	7.950	31.971	247	0	622.815	OK	10-09-2020	12:55:59.550	90.024	20.000	OK
10-09-2020	12:56:14.550	105.024	7.950	7.950	31.959	247	0	622.821	OK	10-09-2020	12:56:14.550	105.024	20.000	OK
10-09-2020	12:56:29.550	120.023	7.952	7.952	31.991	247	0	622.823	OK	10-09-2020	12:56:29.550	120.023	20.000	OK
10-09-2020	12:56:44.550	135.024	7.951	7.951	31.975	247	0	622.823	OK	10-09-2020	12:56:44.550	135.024	20.000	OK
10-09-2020	12:56:59.549	150.023	7.951	7.951	31.979	247	1	622.823	OK	10-09-2020	12:56:59.549	150.023	20.000	OK
10-09-2020	12:57:14.552	165.026	7.953	7.953	32.002	247	0	622.821	OK	10-09-2020	12:57:14.552	165.026	20.000	OK
10-09-2020	12:57:29.552	180.025	7.952	7.952	31.992	247	0	622.813	OK	10-09-2020	12:57:29.552	180.025	20.000	OK
10-09-2020	12:57:44.552	195.026	7.951	7.951	31.989	247	0	622.806	OK	10-09-2020	12:57:44.552	195.026	20.000	OK
10-09-2020	12:57:59.552	210.025	7.952	7.952	31.998	247	0	622.797	OK	10-09-2020	12:57:59.552	210.025	20.000	OK
10-09-2020	12:58:14.553	225.026	7.952	7.952	32.006	247	0	622.787	OK	10-09-2020	12:58:14.553	225.026	20.000	OK
10-09-2020	12:58:29.553	240.027	7.952	7.952	32.004	247	-1	622.775	OK	10-09-2020	12:58:29.553	240.027	20.000	OK
10-09-2020	12:58:44.554	255.028	7.953	7.953	32.027	247	0	622.764	OK	10-09-2020	12:58:44.554	255.028	20.000	OK
