#--- Experiment --------------------------------------------------------------------------
#NOORDWK70_2020005968
#
#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.1.1.1035   www.pyroscience.com
#<<DeviceNameDisabled>>
#--- Instrument --------------------------------------------------------------------------
#Device: Pico-pH [A] PICO-pH SN:2491CB02591E7FEC Firmware:4.03 Build:003
#--- Channel -----------------------------------------------------------------------------
#Channel [A Ch.1] - pH Sensor - XBE7-225-577
#--- Settings & Calibration --------------------------------------------------------------
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Dual Frequency (Hz)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)
#	16 ms	40% (E)	10M (400x)	3000	FALSE	FALSE	FALSE	TRUE	0	47	0	pH	1 mm	0	Fixed Temperature ('C)	20.000000	1	Internal Pressure Sensor	1013.000000	0.375000
#Calibration:	lastCal1	lastCal2	lastCal3	pka (pH)	slope	dPhi_ref (°)	pka_t (pH/K)	dyn_t (1/K)	bottom_t (1/K)	slope_t (1/K)	f	lambda_std (nm)	pka_is1	pka_is2	bkgdAmpl (mV)	bkgdDphi (°)	offset (pH)	dPhi1 (°)	pH1 (pH)	temp1 (°C)	salinity1 (g/L)	ldev1 (nm)	dPhi2 (°)	pH2 (pH)	temp2 (°C)	salinity2 (g/L)	ldev2 (nm)	Aon	Aoff
#	9/15/2020	9/15/2020	9/15/2020	8.244444	1.081000	57.800000	-0.011500	-0.002090	0.000199	0.000000	0.032500	623.000000	2.540000	0.250000	0.000000	0.000000	-0.364250	24.265301	4.007550	20.000000	2.000000	622.707825	53.051502	10.063831	20.000000	6.500000	622.602600	0.000000	0.000000
#--- Temperature Compensation Channel ----------------------------------------------------
#Compensation Channel [A Int. T1] - Fixed Temperature
#Settings: n/a
#Calibration: n/a
#--- Measurement Data --------------------------------------------------------------------
Date [A Ch.1 Main]	Time [A Ch.1 Main]	 dt (s) [A Ch.1 Main]	pH [A Ch.1 Main]	pH (pH) [A Ch.1 Main]	dphi (°) [A Ch.1 Main]	Signal Intensity (mV) [A Ch.1 Main]	Ambient Light (mV) [A Ch.1 Main]	ldev (nm) [A Ch.1 Main]	Status [A Ch.1 Main]	Date [A Ch.1 CompT]	Time [A Ch.1 CompT]	 dt (s) [A Ch.1 CompT]	Fixed Temp (°C) [A Ch.1 CompT]	Status [A Ch.1 CompT]
15-09-2020	11:08:22.329	0.035	8.021	8.021	33.315	242	-1	622.649	OK	15-09-2020	11:08:22.329	0.035	20.000	OK
15-09-2020	11:08:37.328	15.034	8.019	8.019	33.292	242	0	622.653	OK	15-09-2020	11:08:37.328	15.034	20.000	OK
15-09-2020	11:08:52.333	30.039	8.021	8.021	33.312	242	1	622.658	OK	15-09-2020	11:08:52.333	30.039	20.000	OK
15-09-2020	11:09:07.331	45.036	8.018	8.018	33.276	242	-1	622.660	OK	15-09-2020	11:09:07.331	45.036	20.000	OK
15-09-2020	11:09:22.331	60.036	8.017	8.017	33.261	242	0	622.660	OK	15-09-2020	11:09:22.331	60.036	20.000	OK
15-09-2020	11:09:37.331	75.036	8.018	8.018	33.275	243	0	622.666	OK	15-09-2020	11:09:37.331	75.036	20.000	OK
15-09-2020	11:09:52.335	90.041	8.019	8.019	33.278	243	0	622.669	OK	15-09-2020	11:09:52.335	90.041	20.000	OK
15-09-2020	11:10:07.331	105.037	8.018	8.018	33.269	243	0	622.673	OK	15-09-2020	11:10:07.331	105.037	20.000	OK
15-09-2020	11:10:22.332	120.037	8.018	8.018	33.262	243	0	622.675	OK	15-09-2020	11:10:22.332	120.037	20.000	OK
15-09-2020	11:10:37.333	135.038	8.016	8.016	33.238	243	-1	622.679	OK	15-09-2020	11:10:37.333	135.038	20.000	OK
15-09-2020	11:10:52.333	150.038	8.016	8.016	33.236	243	0	622.680	OK	15-09-2020	11:10:52.333	150.038	20.000	OK
15-09-2020	11:11:07.332	165.037	8.016	8.016	33.232	243	0	622.682	OK	15-09-2020	11:11:07.332	165.037	20.000	OK
15-09-2020	11:11:22.332	180.038	8.016	8.016	33.235	243	0	622.684	OK	15-09-2020	11:11:22.332	180.038	20.000	OK
15-09-2020	11:11:37.333	195.039	8.016	8.016	33.232	243	-1	622.686	OK	15-09-2020	11:11:37.333	195.039	20.000	OK
15-09-2020	11:11:52.333	210.039	8.014	8.014	33.205	243	0	622.686	OK	15-09-2020	11:11:52.333	210.039	20.000	OK
15-09-2020	11:12:07.333	225.039	8.016	8.016	33.230	243	0	622.690	OK	15-09-2020	11:12:07.333	225.039	20.000	OK
15-09-2020	11:12:22.334	240.040	8.016	8.016	33.230	243	0	622.693	OK	15-09-2020	11:12:22.334	240.040	20.000	OK
15-09-2020	11:12:37.335	255.041	8.015	8.015	33.214	243	-1	622.695	OK	15-09-2020	11:12:37.335	255.041	20.000	OK
15-09-2020	11:12:52.335	270.040	8.014	8.014	33.203	243	0	622.697	OK	15-09-2020	11:12:52.335	270.040	20.000	OK
15-09-2020	11:13:07.335	285.041	8.014	8.014	33.199	243	0	622.701	OK	15-09-2020	11:13:07.335	285.041	20.000	OK
