#--- Experiment --------------------------------------------------------------------------
#TERSLG50_2020004022
#
#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.1.1.1035   www.pyroscience.com
#<<DeviceNameDisabled>>
#--- Instrument --------------------------------------------------------------------------
#Device: Pico-pH [A] PICO-pH SN:2491CB02591E7FEC Firmware:4.03 Build:003
#--- Channel -----------------------------------------------------------------------------
#Channel [A Ch.1] - pH Sensor - XBE7-225-577
#--- Settings & Calibration --------------------------------------------------------------
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Dual Frequency (Hz)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)
#	16 ms	40% (E)	10M (400x)	3000	FALSE	FALSE	FALSE	TRUE	0	47	0	pH	1 mm	0	Fixed Temperature ('C)	20.000000	1	Internal Pressure Sensor	1013.000000	0.375000
#Calibration:	lastCal1	lastCal2	lastCal3	pka (pH)	slope	dPhi_ref (°)	pka_t (pH/K)	dyn_t (1/K)	bottom_t (1/K)	slope_t (1/K)	f	lambda_std (nm)	pka_is1	pka_is2	bkgdAmpl (mV)	bkgdDphi (°)	offset (pH)	dPhi1 (°)	pH1 (pH)	temp1 (°C)	salinity1 (g/L)	ldev1 (nm)	dPhi2 (°)	pH2 (pH)	temp2 (°C)	salinity2 (g/L)	ldev2 (nm)	Aon	Aoff
#	9/15/2020	9/15/2020	9/15/2020	8.244444	1.081000	57.800000	-0.011500	-0.002090	0.000199	0.000000	0.032500	623.000000	2.540000	0.250000	0.000000	0.000000	-0.364250	24.265301	4.007550	20.000000	2.000000	622.707825	53.051502	10.063831	20.000000	6.500000	622.602600	0.000000	0.000000
#--- Temperature Compensation Channel ----------------------------------------------------
#Compensation Channel [A Int. T1] - Fixed Temperature
#Settings: n/a
#Calibration: n/a
#--- Measurement Data --------------------------------------------------------------------
Date [A Ch.1 Main]	Time [A Ch.1 Main]	 dt (s) [A Ch.1 Main]	pH [A Ch.1 Main]	pH (pH) [A Ch.1 Main]	dphi (°) [A Ch.1 Main]	Signal Intensity (mV) [A Ch.1 Main]	Ambient Light (mV) [A Ch.1 Main]	ldev (nm) [A Ch.1 Main]	Status [A Ch.1 Main]	Date [A Ch.1 CompT]	Time [A Ch.1 CompT]	 dt (s) [A Ch.1 CompT]	Fixed Temp (°C) [A Ch.1 CompT]	Status [A Ch.1 CompT]
15-09-2020	15:42:39.651	0.024	7.811	7.811	30.648	259	0	622.815	OK	15-09-2020	15:42:39.651	0.024	20.000	OK
15-09-2020	15:42:54.649	15.022	7.815	7.815	30.700	258	0	622.808	OK	15-09-2020	15:42:54.649	15.022	20.000	OK
15-09-2020	15:43:09.649	30.022	7.818	7.818	30.732	258	0	622.802	OK	15-09-2020	15:43:09.649	30.022	20.000	OK
15-09-2020	15:43:24.649	45.023	7.822	7.822	30.774	258	1	622.799	OK	15-09-2020	15:43:24.649	45.023	20.000	OK
15-09-2020	15:43:39.649	60.022	7.826	7.826	30.822	258	0	622.789	OK	15-09-2020	15:43:39.649	60.022	20.000	OK
15-09-2020	15:43:54.649	75.023	7.827	7.827	30.835	257	1	622.785	OK	15-09-2020	15:43:54.649	75.023	20.000	OK
15-09-2020	15:44:09.650	90.023	7.828	7.828	30.861	257	0	622.777	OK	15-09-2020	15:44:09.650	90.023	20.000	OK
15-09-2020	15:44:24.651	105.024	7.832	7.832	30.908	257	0	622.768	OK	15-09-2020	15:44:24.651	105.024	20.000	OK
15-09-2020	15:44:39.651	120.024	7.832	7.832	30.910	257	-1	622.762	OK	15-09-2020	15:44:39.651	120.024	20.000	OK
15-09-2020	15:44:54.651	135.024	7.834	7.834	30.933	257	0	622.753	OK	15-09-2020	15:44:54.651	135.024	20.000	OK
15-09-2020	15:45:09.651	150.024	7.835	7.835	30.947	257	0	622.742	OK	15-09-2020	15:45:09.651	150.024	20.000	OK
15-09-2020	15:45:24.651	165.024	7.837	7.837	30.976	257	0	622.731	OK	15-09-2020	15:45:24.651	165.024	20.000	OK
15-09-2020	15:45:39.651	180.024	7.837	7.837	30.980	256	0	622.723	OK	15-09-2020	15:45:39.651	180.024	20.000	OK
15-09-2020	15:45:54.651	195.024	7.839	7.839	31.004	256	0	622.714	OK	15-09-2020	15:45:54.651	195.024	20.000	OK
15-09-2020	15:46:09.652	210.025	7.840	7.840	31.024	256	-1	622.705	OK	15-09-2020	15:46:09.652	210.025	20.000	OK
15-09-2020	15:46:24.652	225.025	7.840	7.840	31.024	256	0	622.695	OK	15-09-2020	15:46:24.652	225.025	20.000	OK
15-09-2020	15:46:39.652	240.025	7.841	7.841	31.044	256	0	622.686	OK	15-09-2020	15:46:39.652	240.025	20.000	OK
15-09-2020	15:46:54.652	255.026	7.841	7.841	31.052	256	0	622.679	OK	15-09-2020	15:46:54.652	255.026	20.000	OK
