#--- Experiment --------------------------------------------------------------------------
#NOORDWK20_2020004019
#
#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.1.1.1035   www.pyroscience.com
#<<DeviceNameDisabled>>
#--- Instrument --------------------------------------------------------------------------
#Device: Pico-pH [A] PICO-pH SN:2491CB02591E7FEC Firmware:4.03 Build:003
#--- Channel -----------------------------------------------------------------------------
#Channel [A Ch.1] - pH Sensor - XBE7-225-577
#--- Settings & Calibration --------------------------------------------------------------
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Dual Frequency (Hz)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)
#	16 ms	40% (E)	10M (400x)	3000	FALSE	FALSE	FALSE	TRUE	0	47	0	pH	1 mm	0	Fixed Temperature ('C)	20.000000	1	Internal Pressure Sensor	1013.000000	0.375000
#Calibration:	lastCal1	lastCal2	lastCal3	pka (pH)	slope	dPhi_ref (°)	pka_t (pH/K)	dyn_t (1/K)	bottom_t (1/K)	slope_t (1/K)	f	lambda_std (nm)	pka_is1	pka_is2	bkgdAmpl (mV)	bkgdDphi (°)	offset (pH)	dPhi1 (°)	pH1 (pH)	temp1 (°C)	salinity1 (g/L)	ldev1 (nm)	dPhi2 (°)	pH2 (pH)	temp2 (°C)	salinity2 (g/L)	ldev2 (nm)	Aon	Aoff
#	9/15/2020	9/15/2020	9/15/2020	8.244444	1.081000	57.800000	-0.011500	-0.002090	0.000199	0.000000	0.032500	623.000000	2.540000	0.250000	0.000000	0.000000	-0.364250	24.265301	4.007550	20.000000	2.000000	622.707825	53.051502	10.063831	20.000000	6.500000	622.602600	0.000000	0.000000
#--- Temperature Compensation Channel ----------------------------------------------------
#Compensation Channel [A Int. T1] - Fixed Temperature
#Settings: n/a
#Calibration: n/a
#--- Measurement Data --------------------------------------------------------------------
Date [A Ch.1 Main]	Time [A Ch.1 Main]	 dt (s) [A Ch.1 Main]	pH [A Ch.1 Main]	pH (pH) [A Ch.1 Main]	dphi (°) [A Ch.1 Main]	Signal Intensity (mV) [A Ch.1 Main]	Ambient Light (mV) [A Ch.1 Main]	ldev (nm) [A Ch.1 Main]	Status [A Ch.1 Main]	Date [A Ch.1 CompT]	Time [A Ch.1 CompT]	 dt (s) [A Ch.1 CompT]	Fixed Temp (°C) [A Ch.1 CompT]	Status [A Ch.1 CompT]
15-09-2020	16:06:30.794	0.078	7.841	7.841	31.004	257	0	622.775	OK	15-09-2020	16:06:30.794	0.078	20.000	OK
15-09-2020	16:06:45.792	15.077	7.845	7.845	31.041	257	0	622.779	OK	15-09-2020	16:06:45.792	15.077	20.000	OK
15-09-2020	16:07:00.791	30.076	7.845	7.845	31.043	256	0	622.785	OK	15-09-2020	16:07:00.791	30.076	20.000	OK
15-09-2020	16:07:15.792	45.076	7.848	7.848	31.080	256	1	622.787	OK	15-09-2020	16:07:15.792	45.076	20.000	OK
15-09-2020	16:07:30.792	60.076	7.848	7.848	31.080	256	0	622.791	OK	15-09-2020	16:07:30.792	60.076	20.000	OK
15-09-2020	16:07:45.792	75.077	7.851	7.851	31.103	256	0	622.797	OK	15-09-2020	16:07:45.792	75.077	20.000	OK
15-09-2020	16:08:00.792	90.076	7.852	7.852	31.111	255	0	622.800	OK	15-09-2020	16:08:00.792	90.076	20.000	OK
15-09-2020	16:08:15.793	105.078	7.853	7.853	31.127	255	0	622.804	OK	15-09-2020	16:08:15.793	105.078	20.000	OK
15-09-2020	16:08:30.793	120.077	7.853	7.853	31.130	255	1	622.808	OK	15-09-2020	16:08:30.793	120.077	20.000	OK
15-09-2020	16:08:45.793	135.077	7.856	7.856	31.152	255	0	622.812	OK	15-09-2020	16:08:45.793	135.077	20.000	OK
15-09-2020	16:09:00.793	150.077	7.857	7.857	31.169	255	0	622.815	OK	15-09-2020	16:09:00.793	150.077	20.000	OK
15-09-2020	16:09:15.793	165.077	7.858	7.858	31.182	255	0	622.817	OK	15-09-2020	16:09:15.793	165.077	20.000	OK
15-09-2020	16:09:30.793	180.078	7.857	7.857	31.171	255	0	622.819	OK	15-09-2020	16:09:30.793	180.078	20.000	OK
15-09-2020	16:09:45.794	195.078	7.857	7.857	31.165	255	0	622.821	OK	15-09-2020	16:09:45.794	195.078	20.000	OK
15-09-2020	16:10:00.795	210.080	7.858	7.858	31.173	254	0	622.821	OK	15-09-2020	16:10:00.795	210.080	20.000	OK
15-09-2020	16:10:15.796	225.080	7.861	7.861	31.211	254	0	622.821	OK	15-09-2020	16:10:15.796	225.080	20.000	OK
15-09-2020	16:10:30.797	240.082	7.859	7.859	31.194	254	0	622.819	OK	15-09-2020	16:10:30.797	240.082	20.000	OK
15-09-2020	16:10:45.797	255.081	7.860	7.860	31.205	254	0	622.815	OK	15-09-2020	16:10:45.797	255.081	20.000	OK
