#--- Experiment --------------------------------------------------------------------------
#TERSLG10_2020005969
#
#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.1.1.1035   www.pyroscience.com
#<<DeviceNameDisabled>>
#--- Instrument --------------------------------------------------------------------------
#Device: Pico-pH [A] PICO-pH SN:2491CB02591E7FEC Firmware:4.03 Build:003
#--- Channel -----------------------------------------------------------------------------
#Channel [A Ch.1] - pH Sensor - XBE7-225-577
#--- Settings & Calibration --------------------------------------------------------------
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Dual Frequency (Hz)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)
#	16 ms	40% (E)	10M (400x)	3000	FALSE	FALSE	FALSE	TRUE	0	47	0	pH	1 mm	0	Fixed Temperature ('C)	20.000000	1	Internal Pressure Sensor	1013.000000	0.375000
#Calibration:	lastCal1	lastCal2	lastCal3	pka (pH)	slope	dPhi_ref (°)	pka_t (pH/K)	dyn_t (1/K)	bottom_t (1/K)	slope_t (1/K)	f	lambda_std (nm)	pka_is1	pka_is2	bkgdAmpl (mV)	bkgdDphi (°)	offset (pH)	dPhi1 (°)	pH1 (pH)	temp1 (°C)	salinity1 (g/L)	ldev1 (nm)	dPhi2 (°)	pH2 (pH)	temp2 (°C)	salinity2 (g/L)	ldev2 (nm)	Aon	Aoff
#	9/10/2020	9/10/2020	9/10/2020	8.244444	1.081000	57.800000	-0.011500	-0.002090	0.000199	0.000000	0.032500	623.000000	2.540000	0.250000	0.000000	0.000000	-0.361949	23.960201	4.007550	20.000000	2.000000	622.679260	53.029198	10.063831	20.000000	6.500000	622.686829	0.000000	0.000000
#--- Temperature Compensation Channel ----------------------------------------------------
#Compensation Channel [A Int. T1] - Fixed Temperature
#Settings: n/a
#Calibration: n/a
#--- Measurement Data --------------------------------------------------------------------
Date [A Ch.1 Main]	Time [A Ch.1 Main]	 dt (s) [A Ch.1 Main]	pH [A Ch.1 Main]	pH (pH) [A Ch.1 Main]	dphi (°) [A Ch.1 Main]	Signal Intensity (mV) [A Ch.1 Main]	Ambient Light (mV) [A Ch.1 Main]	ldev (nm) [A Ch.1 Main]	Status [A Ch.1 Main]	Date [A Ch.1 CompT]	Time [A Ch.1 CompT]	 dt (s) [A Ch.1 CompT]	Fixed Temp (°C) [A Ch.1 CompT]	Status [A Ch.1 CompT]
10-09-2020	10:51:17.898	0.029	8.032	8.032	33.047	238	0	622.843	OK	10-09-2020	10:51:17.898	0.029	20.000	OK
10-09-2020	10:51:32.894	15.025	8.033	8.033	33.071	238	0	622.832	OK	10-09-2020	10:51:32.894	15.025	20.000	OK
10-09-2020	10:51:47.894	30.026	8.036	8.036	33.110	238	0	622.823	OK	10-09-2020	10:51:47.894	30.026	20.000	OK
10-09-2020	10:52:02.895	45.026	8.038	8.038	33.150	237	0	622.815	OK	10-09-2020	10:52:02.895	45.026	20.000	OK
10-09-2020	10:52:17.895	60.026	8.040	8.040	33.180	237	0	622.810	OK	10-09-2020	10:52:17.895	60.026	20.000	OK
10-09-2020	10:52:32.896	75.027	8.043	8.043	33.224	237	-1	622.802	OK	10-09-2020	10:52:32.896	75.027	20.000	OK
10-09-2020	10:52:47.896	90.027	8.044	8.044	33.235	237	0	622.799	OK	10-09-2020	10:52:47.896	90.027	20.000	OK
10-09-2020	10:53:02.895	105.026	8.045	8.045	33.248	237	0	622.795	OK	10-09-2020	10:53:02.895	105.026	20.000	OK
10-09-2020	10:53:17.896	120.027	8.046	8.046	33.267	237	-1	622.795	OK	10-09-2020	10:53:17.896	120.027	20.000	OK
10-09-2020	10:53:32.896	135.027	8.047	8.047	33.281	237	0	622.791	OK	10-09-2020	10:53:32.896	135.027	20.000	OK
10-09-2020	10:53:47.896	150.027	8.048	8.048	33.297	237	0	622.791	OK	10-09-2020	10:53:47.896	150.027	20.000	OK
10-09-2020	10:54:02.895	165.026	8.049	8.049	33.319	236	0	622.791	OK	10-09-2020	10:54:02.895	165.026	20.000	OK
10-09-2020	10:54:17.897	180.028	8.050	8.050	33.333	236	0	622.791	OK	10-09-2020	10:54:17.897	180.028	20.000	OK
10-09-2020	10:54:32.897	195.028	8.051	8.051	33.336	236	0	622.791	OK	10-09-2020	10:54:32.897	195.028	20.000	OK
10-09-2020	10:54:47.897	210.028	8.052	8.052	33.351	236	0	622.791	OK	10-09-2020	10:54:47.897	210.028	20.000	OK
10-09-2020	10:55:02.898	225.029	8.052	8.052	33.354	236	0	622.791	OK	10-09-2020	10:55:02.898	225.029	20.000	OK
10-09-2020	10:55:17.897	240.028	8.054	8.054	33.377	236	0	622.791	OK	10-09-2020	10:55:17.897	240.028	20.000	OK
10-09-2020	10:55:32.897	255.028	8.054	8.054	33.375	236	-1	622.793	OK	10-09-2020	10:55:32.897	255.028	20.000	OK
