#--- Experiment --------------------------------------------------------------------------
#20082020_B1S3
#
#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.1.1.1035   www.pyroscience.com
#<<DeviceNameDisabled>>
#--- Instrument --------------------------------------------------------------------------
#Device: Pico-pH [A] PICO-pH SN:2491CB02591E7FEC Firmware:4.03 Build:003
#--- Channel -----------------------------------------------------------------------------
#Channel [A Ch.1] - pH Sensor - XBE7-225-577
#--- Settings & Calibration --------------------------------------------------------------
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Dual Frequency (Hz)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)
#	8 ms	40% (E)	10M (400x)	3000	FALSE	FALSE	TRUE	TRUE	0	47	0	pH	1 mm	0	Fixed Temperature ('C)	20.000000	1	Internal Pressure Sensor	1013.000000	0.375000
#Calibration:	lastCal1	lastCal2	lastCal3	pka (pH)	slope	dPhi_ref (°)	pka_t (pH/K)	dyn_t (1/K)	bottom_t (1/K)	slope_t (1/K)	f	lambda_std (nm)	pka_is1	pka_is2	bkgdAmpl (mV)	bkgdDphi (°)	offset (pH)	dPhi1 (°)	pH1 (pH)	temp1 (°C)	salinity1 (g/L)	ldev1 (nm)	dPhi2 (°)	pH2 (pH)	temp2 (°C)	salinity2 (g/L)	ldev2 (nm)	Aon	Aoff
#	20/08/2020	20/08/2020	01/01/2001	8.244000	1.081000	57.800000	-0.011500	-0.002090	0.000199	0.000000	0.032500	623.000000	2.540000	0.250000	0.811000	0.000000	0.000000	22.836300	4.007550	20.000000	2.000000	622.576843	53.998096	10.063831	20.000000	6.500000	622.560425	0.000000	0.000000
#--- Temperature Compensation Channel ----------------------------------------------------
#Compensation Channel [A Int. T1] - Fixed Temperature
#Settings: n/a
#Calibration: n/a
#--- Measurement Data --------------------------------------------------------------------
Date [A Ch.1 Main]	Time [A Ch.1 Main]	 dt (s) [A Ch.1 Main]	pH [A Ch.1 Main]	pH (pH) [A Ch.1 Main]	dphi (°) [A Ch.1 Main]	Signal Intensity (mV) [A Ch.1 Main]	Ambient Light (mV) [A Ch.1 Main]	ldev (nm) [A Ch.1 Main]	Status [A Ch.1 Main]	Date [A Ch.1 CompT]	Time [A Ch.1 CompT]	 dt (s) [A Ch.1 CompT]	Fixed Temp (°C) [A Ch.1 CompT]	Status [A Ch.1 CompT]
20-08-2020	14:45:20.493	0.030	8.264	8.264	30.486	280	0	622.549	OK	20-08-2020	14:45:20.493	0.030	20.000	OK
20-08-2020	14:45:35.488	15.025	8.259	8.259	30.426	281	1	622.554	OK	20-08-2020	14:45:35.488	15.025	20.000	OK
20-08-2020	14:45:50.488	30.025	8.255	8.255	30.372	281	0	622.562	OK	20-08-2020	14:45:50.488	30.025	20.000	OK
20-08-2020	14:46:05.488	45.025	8.253	8.253	30.338	282	0	622.567	OK	20-08-2020	14:46:05.488	45.025	20.000	OK
20-08-2020	14:46:20.488	60.025	8.249	8.249	30.287	282	0	622.573	OK	20-08-2020	14:46:20.488	60.025	20.000	OK
20-08-2020	14:46:35.488	75.025	8.245	8.245	30.239	282	0	622.579	OK	20-08-2020	14:46:35.488	75.025	20.000	OK
20-08-2020	14:46:50.488	90.025	8.243	8.243	30.209	283	-1	622.582	OK	20-08-2020	14:46:50.488	90.025	20.000	OK
20-08-2020	14:47:05.490	105.027	8.240	8.240	30.173	283	-1	622.586	OK	20-08-2020	14:47:05.490	105.027	20.000	OK
20-08-2020	14:47:20.490	120.028	8.237	8.237	30.134	283	0	622.592	OK	20-08-2020	14:47:20.490	120.028	20.000	OK
20-08-2020	14:47:35.490	135.027	8.237	8.237	30.129	283	-1	622.595	OK	20-08-2020	14:47:35.490	135.027	20.000	OK
20-08-2020	14:47:50.491	150.028	8.234	8.234	30.090	283	0	622.601	OK	20-08-2020	14:47:50.491	150.028	20.000	OK
20-08-2020	14:48:05.491	165.028	8.231	8.231	30.057	284	-1	622.603	OK	20-08-2020	14:48:05.491	165.028	20.000	OK
20-08-2020	14:48:20.492	180.029	8.230	8.230	30.044	284	0	622.608	OK	20-08-2020	14:48:20.492	180.029	20.000	OK
20-08-2020	14:48:35.492	195.029	8.229	8.229	30.023	284	0	622.610	OK	20-08-2020	14:48:35.492	195.029	20.000	OK
20-08-2020	14:48:50.494	210.031	8.227	8.227	30.000	284	0	622.616	OK	20-08-2020	14:48:50.494	210.031	20.000	OK
20-08-2020	14:49:05.493	225.030	8.225	8.225	29.975	284	0	622.621	OK	20-08-2020	14:49:05.493	225.030	20.000	OK
20-08-2020	14:49:20.492	240.029	8.225	8.225	29.971	284	0	622.627	OK	20-08-2020	14:49:20.492	240.029	20.000	OK
20-08-2020	14:49:35.495	255.032	8.223	8.223	29.949	284	0	622.629	OK	20-08-2020	14:49:35.495	255.032	20.000	OK
