#--- Experiment --------------------------------------------------------------------------
#GOERE2_2020003071
#
#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.1.1.1035   www.pyroscience.com
#<<DeviceNameDisabled>>
#--- Instrument --------------------------------------------------------------------------
#Device: Pico-pH [A] PICO-pH SN:2491CB02591E7FEC Firmware:4.03 Build:003
#--- Channel -----------------------------------------------------------------------------
#Channel [A Ch.1] - pH Sensor - XBE7-225-577
#--- Settings & Calibration --------------------------------------------------------------
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Dual Frequency (Hz)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)
#	16 ms	40% (E)	10M (400x)	3000	FALSE	FALSE	FALSE	TRUE	0	47	0	pH	1 mm	0	Fixed Temperature ('C)	20.000000	1	Internal Pressure Sensor	1013.000000	0.375000
#Calibration:	lastCal1	lastCal2	lastCal3	pka (pH)	slope	dPhi_ref (°)	pka_t (pH/K)	dyn_t (1/K)	bottom_t (1/K)	slope_t (1/K)	f	lambda_std (nm)	pka_is1	pka_is2	bkgdAmpl (mV)	bkgdDphi (°)	offset (pH)	dPhi1 (°)	pH1 (pH)	temp1 (°C)	salinity1 (g/L)	ldev1 (nm)	dPhi2 (°)	pH2 (pH)	temp2 (°C)	salinity2 (g/L)	ldev2 (nm)	Aon	Aoff
#	9/16/2020	9/16/2020	9/16/2020	8.244444	1.081000	57.800000	-0.011500	-0.002090	0.000199	0.000000	0.032500	623.000000	2.540000	0.250000	0.000000	0.000000	-0.354800	24.353750	4.007550	20.000000	2.000000	622.679199	53.057446	10.063831	20.000000	6.500000	622.675781	0.000000	0.000000
#--- Temperature Compensation Channel ----------------------------------------------------
#Compensation Channel [A Int. T1] - Fixed Temperature
#Settings: n/a
#Calibration: n/a
#--- Measurement Data --------------------------------------------------------------------
Date [A Ch.1 Main]	Time [A Ch.1 Main]	 dt (s) [A Ch.1 Main]	pH [A Ch.1 Main]	pH (pH) [A Ch.1 Main]	dphi (°) [A Ch.1 Main]	Signal Intensity (mV) [A Ch.1 Main]	Ambient Light (mV) [A Ch.1 Main]	ldev (nm) [A Ch.1 Main]	Status [A Ch.1 Main]	Date [A Ch.1 CompT]	Time [A Ch.1 CompT]	 dt (s) [A Ch.1 CompT]	Fixed Temp (°C) [A Ch.1 CompT]	Status [A Ch.1 CompT]
16-09-2020	15:56:17.602	0.032	7.910	7.910	31.816	247	0	622.712	OK	16-09-2020	15:56:17.602	0.032	20.000	OK
16-09-2020	15:56:32.601	15.031	7.898	7.898	31.666	248	0	622.716	OK	16-09-2020	15:56:32.601	15.031	20.000	OK
16-09-2020	15:56:47.601	30.031	7.889	7.889	31.551	249	0	622.723	OK	16-09-2020	15:56:47.601	30.031	20.000	OK
16-09-2020	15:57:02.601	45.031	7.881	7.881	31.454	250	0	622.725	OK	16-09-2020	15:57:02.601	45.031	20.000	OK
16-09-2020	15:57:17.601	60.031	7.871	7.871	31.342	250	0	622.731	OK	16-09-2020	15:57:17.601	60.031	20.000	OK
16-09-2020	15:57:32.601	75.031	7.866	7.866	31.284	251	0	622.733	OK	16-09-2020	15:57:32.601	75.031	20.000	OK
16-09-2020	15:57:47.602	90.032	7.861	7.861	31.224	252	0	622.736	OK	16-09-2020	15:57:47.602	90.032	20.000	OK
16-09-2020	15:58:02.601	105.031	7.856	7.856	31.167	252	0	622.736	OK	16-09-2020	15:58:02.601	105.031	20.000	OK
16-09-2020	15:58:17.602	120.033	7.851	7.851	31.104	253	0	622.740	OK	16-09-2020	15:58:17.602	120.033	20.000	OK
16-09-2020	15:58:32.603	135.033	7.846	7.846	31.046	253	0	622.744	OK	16-09-2020	15:58:32.603	135.033	20.000	OK
16-09-2020	15:58:47.606	150.036	7.842	7.842	31.005	253	0	622.746	OK	16-09-2020	15:58:47.606	150.036	20.000	OK
16-09-2020	15:59:02.603	165.033	7.838	7.838	30.959	254	0	622.749	OK	16-09-2020	15:59:02.603	165.033	20.000	OK
16-09-2020	15:59:17.603	180.033	7.835	7.835	30.914	254	0	622.753	OK	16-09-2020	15:59:17.603	180.033	20.000	OK
16-09-2020	15:59:32.604	195.034	7.833	7.833	30.889	254	0	622.759	OK	16-09-2020	15:59:32.604	195.034	20.000	OK
16-09-2020	15:59:47.605	210.035	7.829	7.829	30.854	255	0	622.759	OK	16-09-2020	15:59:47.605	210.035	20.000	OK
16-09-2020	16:00:02.604	225.034	7.827	7.827	30.822	255	0	622.760	OK	16-09-2020	16:00:02.604	225.034	20.000	OK
16-09-2020	16:00:17.604	240.034	7.823	7.823	30.777	255	0	622.762	OK	16-09-2020	16:00:17.604	240.034	20.000	OK
16-09-2020	16:00:32.604	255.034	7.823	7.823	30.780	255	0	622.764	OK	16-09-2020	16:00:32.604	255.034	20.000	OK
