#--- Experiment --------------------------------------------------------------------------
#TERSLG235_2020005974
#
#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.1.1.1035   www.pyroscience.com
#<<DeviceNameDisabled>>
#--- Instrument --------------------------------------------------------------------------
#Device: Pico-pH [A] PICO-pH SN:2491CB02591E7FEC Firmware:4.03 Build:003
#--- Channel -----------------------------------------------------------------------------
#Channel [A Ch.1] - pH Sensor - XBE7-225-577
#--- Settings & Calibration --------------------------------------------------------------
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Dual Frequency (Hz)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)
#	16 ms	40% (E)	10M (400x)	3000	FALSE	FALSE	FALSE	TRUE	0	47	0	pH	1 mm	0	Fixed Temperature ('C)	20.000000	1	Internal Pressure Sensor	1013.000000	0.375000
#Calibration:	lastCal1	lastCal2	lastCal3	pka (pH)	slope	dPhi_ref (°)	pka_t (pH/K)	dyn_t (1/K)	bottom_t (1/K)	slope_t (1/K)	f	lambda_std (nm)	pka_is1	pka_is2	bkgdAmpl (mV)	bkgdDphi (°)	offset (pH)	dPhi1 (°)	pH1 (pH)	temp1 (°C)	salinity1 (g/L)	ldev1 (nm)	dPhi2 (°)	pH2 (pH)	temp2 (°C)	salinity2 (g/L)	ldev2 (nm)	Aon	Aoff
#	9/10/2020	9/10/2020	9/10/2020	8.244444	1.081000	57.800000	-0.011500	-0.002090	0.000199	0.000000	0.032500	623.000000	2.540000	0.250000	0.000000	0.000000	-0.361949	23.960201	4.007550	20.000000	2.000000	622.679260	53.029198	10.063831	20.000000	6.500000	622.686829	0.000000	0.000000
#--- Temperature Compensation Channel ----------------------------------------------------
#Compensation Channel [A Int. T1] - Fixed Temperature
#Settings: n/a
#Calibration: n/a
#--- Measurement Data --------------------------------------------------------------------
Date [A Ch.1 Main]	Time [A Ch.1 Main]	 dt (s) [A Ch.1 Main]	pH [A Ch.1 Main]	pH (pH) [A Ch.1 Main]	dphi (°) [A Ch.1 Main]	Signal Intensity (mV) [A Ch.1 Main]	Ambient Light (mV) [A Ch.1 Main]	ldev (nm) [A Ch.1 Main]	Status [A Ch.1 Main]	Date [A Ch.1 CompT]	Time [A Ch.1 CompT]	 dt (s) [A Ch.1 CompT]	Fixed Temp (°C) [A Ch.1 CompT]	Status [A Ch.1 CompT]
10-09-2020	14:08:51.029	0.028	7.882	7.882	31.142	254	0	622.779	OK	10-09-2020	14:08:51.029	0.028	20.000	OK
10-09-2020	14:09:06.025	15.024	7.885	7.885	31.179	254	0	622.773	OK	10-09-2020	14:09:06.025	15.024	20.000	OK
10-09-2020	14:09:21.026	30.025	7.887	7.887	31.202	254	0	622.762	OK	10-09-2020	14:09:21.026	30.025	20.000	OK
10-09-2020	14:09:36.026	45.025	7.892	7.892	31.272	254	0	622.753	OK	10-09-2020	14:09:36.026	45.025	20.000	OK
10-09-2020	14:09:51.025	60.024	7.892	7.892	31.275	253	0	622.747	OK	10-09-2020	14:09:51.025	60.024	20.000	OK
10-09-2020	14:10:06.026	75.025	7.893	7.893	31.292	253	0	622.742	OK	10-09-2020	14:10:06.026	75.025	20.000	OK
10-09-2020	14:10:21.026	90.025	7.896	7.896	31.323	253	0	622.738	OK	10-09-2020	14:10:21.026	90.025	20.000	OK
10-09-2020	14:10:36.026	105.025	7.899	7.899	31.367	253	0	622.731	OK	10-09-2020	14:10:36.026	105.025	20.000	OK
10-09-2020	14:10:51.026	120.024	7.899	7.899	31.366	253	-1	622.729	OK	10-09-2020	14:10:51.026	120.024	20.000	OK
10-09-2020	14:11:06.025	135.024	7.901	7.901	31.396	253	0	622.727	OK	10-09-2020	14:11:06.025	135.024	20.000	OK
10-09-2020	14:11:21.027	150.026	7.902	7.902	31.410	253	1	622.727	OK	10-09-2020	14:11:21.027	150.026	20.000	OK
10-09-2020	14:11:36.027	165.025	7.904	7.904	31.426	253	0	622.727	OK	10-09-2020	14:11:36.027	165.025	20.000	OK
10-09-2020	14:11:51.028	180.027	7.904	7.904	31.436	253	-1	622.725	OK	10-09-2020	14:11:51.028	180.027	20.000	OK
10-09-2020	14:12:06.028	195.026	7.905	7.905	31.438	253	0	622.727	OK	10-09-2020	14:12:06.028	195.026	20.000	OK
10-09-2020	14:12:21.028	210.026	7.905	7.905	31.442	252	1	622.725	OK	10-09-2020	14:12:21.028	210.026	20.000	OK
10-09-2020	14:12:36.029	225.028	7.907	7.907	31.462	252	0	622.727	OK	10-09-2020	14:12:36.029	225.028	20.000	OK
10-09-2020	14:12:51.030	240.029	7.906	7.906	31.457	252	0	622.727	OK	10-09-2020	14:12:51.030	240.029	20.000	OK
10-09-2020	14:13:06.030	255.029	7.909	7.909	31.496	252	-1	622.729	OK	10-09-2020	14:13:06.030	255.029	20.000	OK
