#--- Experiment --------------------------------------------------------------------------
#NOORDWK10_2020003074
#
#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.1.1.1035   www.pyroscience.com
#<<DeviceNameDisabled>>
#--- Instrument --------------------------------------------------------------------------
#Device: Pico-pH [A] PICO-pH SN:2491CB02591E7FEC Firmware:4.03 Build:003
#--- Channel -----------------------------------------------------------------------------
#Channel [A Ch.1] - pH Sensor - XBE7-225-577
#--- Settings & Calibration --------------------------------------------------------------
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Dual Frequency (Hz)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)
#	16 ms	40% (E)	10M (400x)	3000	FALSE	FALSE	FALSE	TRUE	0	47	0	pH	1 mm	0	Fixed Temperature ('C)	20.000000	1	Internal Pressure Sensor	1013.000000	0.375000
#Calibration:	lastCal1	lastCal2	lastCal3	pka (pH)	slope	dPhi_ref (°)	pka_t (pH/K)	dyn_t (1/K)	bottom_t (1/K)	slope_t (1/K)	f	lambda_std (nm)	pka_is1	pka_is2	bkgdAmpl (mV)	bkgdDphi (°)	offset (pH)	dPhi1 (°)	pH1 (pH)	temp1 (°C)	salinity1 (g/L)	ldev1 (nm)	dPhi2 (°)	pH2 (pH)	temp2 (°C)	salinity2 (g/L)	ldev2 (nm)	Aon	Aoff
#	9/16/2020	9/16/2020	9/16/2020	8.244444	1.081000	57.800000	-0.011500	-0.002090	0.000199	0.000000	0.032500	623.000000	2.540000	0.250000	0.000000	0.000000	-0.354800	24.353750	4.007550	20.000000	2.000000	622.679199	53.057446	10.063831	20.000000	6.500000	622.675781	0.000000	0.000000
#--- Temperature Compensation Channel ----------------------------------------------------
#Compensation Channel [A Int. T1] - Fixed Temperature
#Settings: n/a
#Calibration: n/a
#--- Measurement Data --------------------------------------------------------------------
Date [A Ch.1 Main]	Time [A Ch.1 Main]	 dt (s) [A Ch.1 Main]	pH [A Ch.1 Main]	pH (pH) [A Ch.1 Main]	dphi (°) [A Ch.1 Main]	Signal Intensity (mV) [A Ch.1 Main]	Ambient Light (mV) [A Ch.1 Main]	ldev (nm) [A Ch.1 Main]	Status [A Ch.1 Main]	Date [A Ch.1 CompT]	Time [A Ch.1 CompT]	 dt (s) [A Ch.1 CompT]	Fixed Temp (°C) [A Ch.1 CompT]	Status [A Ch.1 CompT]
16-09-2020	14:31:02.528	0.026	8.303	8.303	37.416	213	0	622.830	OK	16-09-2020	14:31:02.528	0.026	20.000	OK
16-09-2020	14:31:17.525	15.023	8.288	8.288	37.176	215	-1	622.825	OK	16-09-2020	14:31:17.525	15.023	20.000	OK
16-09-2020	14:31:32.525	30.023	8.271	8.271	36.905	216	0	622.823	OK	16-09-2020	14:31:32.525	30.023	20.000	OK
16-09-2020	14:31:47.525	45.023	8.250	8.250	36.582	218	-1	622.813	OK	16-09-2020	14:31:47.525	45.023	20.000	OK
16-09-2020	14:32:02.525	60.023	8.232	8.232	36.297	220	0	622.810	OK	16-09-2020	14:32:02.525	60.023	20.000	OK
16-09-2020	14:32:17.525	75.023	8.213	8.213	36.007	222	0	622.804	OK	16-09-2020	14:32:17.525	75.023	20.000	OK
16-09-2020	14:32:32.525	90.023	8.197	8.197	35.755	223	0	622.797	OK	16-09-2020	14:32:32.525	90.023	20.000	OK
16-09-2020	14:32:47.526	105.024	8.184	8.184	35.571	225	0	622.791	OK	16-09-2020	14:32:47.526	105.024	20.000	OK
16-09-2020	14:33:02.526	120.024	8.175	8.175	35.423	226	0	622.785	OK	16-09-2020	14:33:02.526	120.024	20.000	OK
16-09-2020	14:33:17.526	135.024	8.166	8.166	35.293	226	0	622.781	OK	16-09-2020	14:33:17.526	135.024	20.000	OK
16-09-2020	14:33:32.527	150.025	8.159	8.159	35.188	227	0	622.775	OK	16-09-2020	14:33:32.527	150.025	20.000	OK
16-09-2020	14:33:47.528	165.025	8.154	8.154	35.122	228	0	622.768	OK	16-09-2020	14:33:47.528	165.025	20.000	OK
16-09-2020	14:34:02.527	180.025	8.151	8.151	35.084	228	0	622.755	OK	16-09-2020	14:34:02.527	180.025	20.000	OK
16-09-2020	14:34:17.528	195.026	8.148	8.148	35.044	228	0	622.747	OK	16-09-2020	14:34:17.528	195.026	20.000	OK
16-09-2020	14:34:32.528	210.026	8.146	8.146	35.018	229	-1	622.740	OK	16-09-2020	14:34:32.528	210.026	20.000	OK
16-09-2020	14:34:47.528	225.026	8.144	8.144	34.993	229	0	622.733	OK	16-09-2020	14:34:47.528	225.026	20.000	OK
16-09-2020	14:35:02.530	240.028	8.143	8.143	34.971	229	0	622.720	OK	16-09-2020	14:35:02.530	240.028	20.000	OK
16-09-2020	14:35:17.530	255.028	8.144	8.144	34.999	229	0	622.710	OK	16-09-2020	14:35:17.530	255.028	20.000	OK
