#--- Experiment --------------------------------------------------------------------------
#30072020_J13
#
#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.1.1.1035   www.pyroscience.com
#<<DeviceNameDisabled>>
#--- Instrument --------------------------------------------------------------------------
#Device: Pico-pH [A] PICO-pH SN:2491CB02591E7FEC Firmware:4.03 Build:003
#--- Channel -----------------------------------------------------------------------------
#Channel [A Ch.1] - pH Sensor - XBE7-225-577
#--- Settings & Calibration --------------------------------------------------------------
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Dual Frequency (Hz)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)
#	8 ms	40% (E)	10M (400x)	3000	FALSE	FALSE	TRUE	TRUE	0	47	0	pH	1 mm	0	Fixed Temperature ('C)	20.000000	1	Internal Pressure Sensor	1013.000000	35.000000
#Calibration:	lastCal1	lastCal2	lastCal3	pka (pH)	slope	dPhi_ref (°)	pka_t (pH/K)	dyn_t (1/K)	bottom_t (1/K)	slope_t (1/K)	f	lambda_std (nm)	pka_is1	pka_is2	bkgdAmpl (mV)	bkgdDphi (°)	offset (pH)	dPhi1 (°)	pH1 (pH)	temp1 (°C)	salinity1 (g/L)	ldev1 (nm)	dPhi2 (°)	pH2 (pH)	temp2 (°C)	salinity2 (g/L)	ldev2 (nm)	Aon	Aoff
#	30/07/2020	30/07/2020	01/01/2001	8.244000	1.081000	57.800000	-0.011500	-0.002090	0.000199	0.000000	0.032500	623.000000	2.540000	0.250000	0.811000	0.000000	0.000000	21.932098	4.007550	20.000000	2.000000	622.640259	54.128998	10.063831	20.000000	6.500000	622.800415	0.000000	0.000000
#--- Temperature Compensation Channel ----------------------------------------------------
#Compensation Channel [A Int. T1] - Fixed Temperature
#Settings: n/a
#Calibration: n/a
#--- Measurement Data --------------------------------------------------------------------
Date [A Ch.1 Main]	Time [A Ch.1 Main]	 dt (s) [A Ch.1 Main]	pH [A Ch.1 Main]	pH (pH) [A Ch.1 Main]	dphi (°) [A Ch.1 Main]	Signal Intensity (mV) [A Ch.1 Main]	Ambient Light (mV) [A Ch.1 Main]	ldev (nm) [A Ch.1 Main]	Status [A Ch.1 Main]	Date [A Ch.1 CompT]	Time [A Ch.1 CompT]	 dt (s) [A Ch.1 CompT]	Fixed Temp (°C) [A Ch.1 CompT]	Status [A Ch.1 CompT]
30-07-2020	14:02:21.932	0.017	7.989	7.989	29.300	289	-1	622.757	OK	30-07-2020	14:02:21.932	0.017	20.000	OK
30-07-2020	14:02:36.932	15.016	7.989	7.989	29.293	289	0	622.757	OK	30-07-2020	14:02:36.932	15.016	20.000	OK
30-07-2020	14:02:51.932	30.016	7.989	7.989	29.297	289	0	622.755	OK	30-07-2020	14:02:51.932	30.016	20.000	OK
30-07-2020	14:03:06.932	45.017	7.990	7.990	29.308	289	0	622.752	OK	30-07-2020	14:03:06.932	45.017	20.000	OK
30-07-2020	14:03:21.933	60.017	7.989	7.989	29.298	289	0	622.748	OK	30-07-2020	14:03:21.933	60.017	20.000	OK
30-07-2020	14:03:36.931	75.016	7.990	7.990	29.317	289	-1	622.742	OK	30-07-2020	14:03:36.931	75.016	20.000	OK
30-07-2020	14:03:51.932	90.017	7.990	7.990	29.325	289	0	622.733	OK	30-07-2020	14:03:51.932	90.017	20.000	OK
30-07-2020	14:04:06.932	105.017	7.990	7.990	29.328	289	1	622.724	OK	30-07-2020	14:04:06.932	105.017	20.000	OK
30-07-2020	14:04:21.933	120.018	7.991	7.991	29.341	289	0	622.712	OK	30-07-2020	14:04:21.933	120.018	20.000	OK
30-07-2020	14:04:36.934	135.018	7.989	7.989	29.330	289	0	622.701	OK	30-07-2020	14:04:36.934	135.018	20.000	OK
30-07-2020	14:04:51.934	150.018	7.992	7.992	29.367	289	0	622.688	OK	30-07-2020	14:04:51.934	150.018	20.000	OK
30-07-2020	14:05:06.934	165.018	7.991	7.991	29.358	289	0	622.675	OK	30-07-2020	14:05:06.934	165.018	20.000	OK
30-07-2020	14:05:21.934	180.018	7.992	7.992	29.375	289	0	622.668	OK	30-07-2020	14:05:21.934	180.018	20.000	OK
30-07-2020	14:05:36.934	195.018	7.990	7.990	29.363	289	0	622.657	OK	30-07-2020	14:05:36.934	195.018	20.000	OK
30-07-2020	14:05:51.932	210.017	7.992	7.992	29.389	289	1	622.644	OK	30-07-2020	14:05:51.932	210.017	20.000	OK
30-07-2020	14:06:06.932	225.017	7.991	7.991	29.379	290	0	622.633	OK	30-07-2020	14:06:06.932	225.017	20.000	OK
30-07-2020	14:06:21.933	240.018	7.991	7.991	29.392	290	0	622.625	OK	30-07-2020	14:06:21.933	240.018	20.000	OK
30-07-2020	14:06:36.933	255.018	7.990	7.990	29.384	290	0	622.618	OK	30-07-2020	14:06:36.933	255.018	20.000	OK
